

--------------------[Phase #3 - COMMIT]--------------------

-- phase_3_commit: session ID:1, season ID: 132...

Importing data @ 16-02-2015 13:05.
Committing data_import_session ID:1, season ID: 132...
Committed Swimmer, id: 4892.
Committed Swimmer, id: 4893.
Committed Swimmer, id: 4894.
Committed Swimmer, id: 4895.
Committed Swimmer, id: 4896.
Committed Swimmer, id: 4897.
Committed Swimmer, id: 4898.
Committed Swimmer, id: 4899.
Committed Swimmer, id: 4900.
Committed Swimmer, id: 4901.
Committed Swimmer, id: 4902.
Committed Swimmer, id: 4903.
Committed Swimmer, id: 4904.
Committed Swimmer, id: 4905.
Committed Swimmer, id: 4906.
Committed Swimmer, id: 4907.
Committed Swimmer, id: 4908.
Committed Swimmer, id: 4909.
Committed Swimmer, id: 4910.
Committed Swimmer, id: 4911.
Committed Swimmer, id: 4912.
Committed Swimmer, id: 4913.
Committed Swimmer, id: 4914.
Committed Swimmer, id: 4915.
Committed Swimmer, id: 4916.
Committed Swimmer, id: 4917.
Committed Swimmer, id: 4918.
Committed Swimmer, id: 4919.
Committed Swimmer, id: 4920.
Committed Swimmer, id: 4921.
Committed Swimmer, id: 4922.
Committed Swimmer, id: 4923.
Committed Swimmer, id: 4924.
Committed Swimmer, id: 4925.
Committed Swimmer, id: 4926.
Committed Swimmer, id: 4927.
Committed Swimmer, id: 4928.
Committed Swimmer, id: 4929.
Committed Swimmer, id: 4930.
Committed Swimmer, id: 4931.
Committed Swimmer, id: 4932.
Committed Swimmer, id: 4933.
Committed Swimmer, id: 4934.
Committed Swimmer, id: 4935.
Committed Swimmer, id: 4936.
Committed Swimmer, id: 4937.
Committed Swimmer, id: 4938.
Committed Swimmer, id: 4939.
Committed Swimmer, id: 4940.
Committed Swimmer, id: 4941.
Committed Swimmer, id: 4942.
Committed Swimmer, id: 4943.
Committed Swimmer, id: 4944.
Committed Swimmer, id: 4945.
Committed Swimmer, id: 4946.
Committed Swimmer, id: 4947.
Committed Swimmer, id: 4948.
Committed Swimmer, id: 4949.
Committed Swimmer, id: 4950.
Committed Swimmer, id: 4951.
Committed Swimmer, id: 4952.
Committed Swimmer, id: 4953.
Committed Swimmer, id: 4954.
Committed Swimmer, id: 4955.
Committed Swimmer, id: 4956.
Committed Swimmer, id: 4957.
Committed Swimmer, id: 4958.
Committed Swimmer, id: 4959.
Committed Swimmer, id: 4960.
Committed Swimmer, id: 4961.
Committed Swimmer, id: 4962.
Committed Swimmer, id: 4963.
Committed Swimmer, id: 4964.
Committed Swimmer, id: 4965.
Committed Swimmer, id: 4966.
Committed Swimmer, id: 4967.
Committed Swimmer, id: 4968.
Committed Swimmer, id: 4969.
Committed Swimmer, id: 4970.
Committed Swimmer, id: 4971.
Committed Swimmer, id: 4972.
Committed Swimmer, id: 4973.
Committed Swimmer, id: 4974.
Committed Swimmer, id: 4975.
Committed Swimmer, id: 4976.
Committed Swimmer, id: 4977.
Committed Swimmer, id: 4978.
Committed Swimmer, id: 4979.
Committed Swimmer, id: 4980.
Committed Swimmer, id: 4981.
Committed Swimmer, id: 4982.
Committed Swimmer, id: 4983.
Committed Swimmer, id: 4984.
Committed Swimmer, id: 4985.
Committed Swimmer, id: 4986.
Committed Swimmer, id: 4987.
Committed Swimmer, id: 4988.
Committed Swimmer, id: 4989.
Committed Swimmer, id: 4990.
Committed Swimmer, id: 4991.
Committed Swimmer, id: 4992.
Committed Swimmer, id: 4993.
Committed Swimmer, id: 4994.
Committed Swimmer, id: 4995.
Committed Swimmer, id: 4996.
Committed Swimmer, id: 4997.
Committed Swimmer, id: 4998.
Committed Swimmer, id: 4999.
Committed Swimmer, id: 5000.
Committed Swimmer, id: 5001.
Committed Swimmer, id: 5002.
Committed Swimmer, id: 5003.
Committed Swimmer, id: 5004.
Committed Swimmer, id: 5005.
Committed Swimmer, id: 5006.
Committed Swimmer, id: 5007.
Committed Swimmer, id: 5008.
Committed Swimmer, id: 5009.
Committed Swimmer, id: 5010.
Committed Swimmer, id: 5011.
Committed Swimmer, id: 5012.
Committed Swimmer, id: 5013.
Committed Swimmer, id: 5014.
Committed Swimmer, id: 5015.
Committed Swimmer, id: 5016.
Committed Swimmer, id: 5017.
Committed Swimmer, id: 5018.
Committed Swimmer, id: 5019.
Committed Swimmer, id: 5020.
Committed Swimmer, id: 5021.
Committed Swimmer, id: 5022.
Committed Swimmer, id: 5023.
Committed Swimmer, id: 5024.
Committed Swimmer, id: 5025.
Committed Swimmer, id: 5026.
Committed Swimmer, id: 5027.
Committed Swimmer, id: 5028.
Committed Swimmer, id: 5029.
Committed Swimmer, id: 5030.
Committed Swimmer, id: 5031.
Committed Swimmer, id: 5032.
Committed Swimmer, id: 5033.
Committed Swimmer, id: 5034.
Committed Swimmer, id: 5035.
Committed Swimmer, id: 5036.
Committed Swimmer, id: 5037.
Committed Swimmer, id: 5038.
Committed Swimmer, id: 5039.
Committed Swimmer, id: 5040.
Committed Swimmer, id: 5041.
Committed Swimmer, id: 5042.
Committed Swimmer, id: 5043.
Committed Swimmer, id: 5044.
Committed Swimmer, id: 5045.
Committed Swimmer, id: 5046.
Committed Swimmer, id: 5047.
Committed Swimmer, id: 5048.
Committed Swimmer, id: 5049.
Committed Swimmer, id: 5050.
Committed Swimmer, id: 5051.
Committed Swimmer, id: 5052.
Committed Swimmer, id: 5053.
Committed Swimmer, id: 5054.
Committed Swimmer, id: 5055.
Committed Swimmer, id: 5056.
Committed Swimmer, id: 5057.
Committed Swimmer, id: 5058.
Committed Swimmer, id: 5059.
Committed Swimmer, id: 5060.
Committed Swimmer, id: 5061.
Committed Swimmer, id: 5062.
Committed Swimmer, id: 5063.
Committed Swimmer, id: 5064.
Committed Swimmer, id: 5065.
Committed Swimmer, id: 5066.
Committed Swimmer, id: 5067.
Committed Swimmer, id: 5068.
Committed Swimmer, id: 5069.
Committed Swimmer, id: 5070.
Committed Swimmer, id: 5071.
Committed Swimmer, id: 5072.
Committed Swimmer, id: 5073.
Committed Swimmer, id: 5074.
Committed Swimmer, id: 5075.
Committed Swimmer, id: 5076.
Committed Swimmer, id: 5077.
Committed Swimmer, id: 5078.
Committed Swimmer, id: 5079.
Committed Swimmer, id: 5080.
Committed Swimmer, id: 5081.
Committed Swimmer, id: 5082.
Committed Swimmer, id: 5083.
Committed Swimmer, id: 5084.
Committed Swimmer, id: 5085.
Committed Swimmer, id: 5086.
Committed Swimmer, id: 5087.
Committed Swimmer, id: 5088.
Committed Swimmer, id: 5089.
Committed Swimmer, id: 5090.
Committed Swimmer, id: 5091.
Committed Swimmer, id: 5092.
Committed Swimmer, id: 5093.
Committed Swimmer, id: 5094.
Committed Swimmer, id: 5095.
Committed Swimmer, id: 5096.
